time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,3.08436927308,-12.6252953405,23.6852637036,5.741741285,6.05744199744,0.0,3.11204788127,-10.6122448908,2.66789730045,-0.014107231573,-0.0873097651686,0.0,480.1937157227177,480.9891173301046,479.73465108484663,479.1265262294499
4.199999999999998,3.27457768442,-13.2720863881,23.8396239732,5.74065694627,6.05219463073,0.0,3.22851650014,-10.9483065249,2.47641527439,-0.0274955798195,-0.087750220712,0.0,448.8045760019197,448.7625594045477,450.20112753838674,449.1162094083881
4.259999999999997,3.47201318541,-13.9396176305,23.9829399799,5.73865280833,6.04681929494,0.0,3.35291602836,-11.3035685999,2.29946986126,-0.0491035317343,-0.0935432965014,0.0,457.96345783437454,457.4958173682839,457.9015935032527,456.1783087319711
4.319999999999996,3.67635175537,-14.627328253,24.1131998778,5.73644318181,6.04115254005,0.0,3.45870784647,-11.62133132,2.04165345392,-0.0195552017998,-0.0963137263051,0.0,429.7388611106919,429.49596362799514,429.20217626775826,431.70274064991986
4.379999999999995,3.88804768719,-15.3363269355,24.2310557398,5.73523567924,6.03576887943,0.0,3.59803923713,-12.0127750583,1.88521981934,-0.0212897022407,-0.0790479639281,0.0,469.73442583388066,471.06550352016376,470.6530310487049,470.5187756261456
4.439999999999993,4.1078047306,-16.068297667,24.3380620399,5.73350317075,6.0319357336,0.0,3.72733814918,-12.3873542165,1.6802665573,-0.0517991800197,-0.0438798269471,0.0,455.3666224655783,458.16889369289396,458.01085807469894,455.57663697728515
4.499999999999992,4.33499273551,-16.8222788567,24.4313416269,5.73078845035,6.02896427345,0.0,3.84566456124,-12.7467285672,1.42779959802,-0.0346049637837,-0.0642747713316,0.0,443.08425823613845,441.4020523880785,442.0699250548575,443.4837311521186
4.559999999999991,4.56973311086,-17.5989777836,24.5106295741,5.72910869671,6.02460913915,0.0,3.97910801688,-13.1444926962,1.21350196552,-0.0172806905953,-0.0995815913808,0.0,461.73955186938326,458.94027687885784,459.4067129989935,460.77858889140344
4.6199999999999894,4.81244770518,-18.3996754865,24.5765214458,5.72789639023,6.01852425913,0.0,4.11165015863,-13.5468075814,0.981271843112,-0.0268101557648,-0.105355524091,0.0,456.80651129710395,456.33705996443985,459.1331893183031,458.3762665724052
4.679999999999988,5.06370890508,-19.2258427242,24.629823051,5.72602590961,6.01269299651,0.0,4.26389575914,-13.9933248017,0.79323170069,-0.0417658207684,-0.0844907349838,0.0,476.8633158125552,478.44745436985835,479.17712064273456,478.0381487152028
4.739999999999987,5.32209520352,-20.0751899162,24.6651795408,5.72348036668,6.00822955775,0.0,4.34937108254,-14.3205737666,0.384676773157,-0.0437788858554,-0.0594328313724,0.0,395.5138826550635,397.81071033765306,397.78667009096245,397.60098759665647
4.799999999999986,5.58563762647,-20.9445668836,24.6757483341,5.72107525484,6.00455708034,0.0,4.43570201025,-14.6611269317,-0.0331227625437,-0.0335684496005,-0.0650162907871,0.0,395.41249700309714,394.8943587453773,394.8383514427076,395.7785815684958
4.859999999999984,5.85495529751,-21.8358697849,24.6626501339,5.71904120072,6.00063068687,0.0,4.54178988303,-15.0513414819,-0.404759291349,-0.0345740923686,-0.0663004111502,0.0,417.36228895066165,417.24668502805537,417.2493384037468,417.160950862164
4.919999999999983,6.13259429916,-22.7545852326,24.6325259153,5.7165941374,5.9971427485,0.0,4.71268507827,-15.5741740092,-0.602290420227,-0.0576308590486,-0.0454313653608,0.0,487.06272685991246,488.6193676814873,488.43439804025815,486.710407138899
4.979999999999982,6.41975939405,-23.7037714285,24.5879827914,5.71328970186,5.99397710973,0.0,4.8593613006,-16.0674983091,-0.88508595361,-0.0503979267118,-0.0744092384168,0.0,465.4580773185591,463.18190730426204,463.2665971990707,463.8332748472621
5.0399999999999805,6.71589993847,-24.6833455257,24.5264713591,5.7100228664,5.98892421677,0.0,5.01196324194,-16.5871865065,-1.16821153442,-0.0641089358367,-0.125869588512,0.0,472.08231451447693,468.0864283563467,471.6107549804917,470.54829197975084
